Catch_Area_Code,Split_SubUnit_Code,Landing_Date,Batch_year,Month,Day,Round_Lbs_Qty,Fisher_Type_Code,Tribe_num,Tribe_Member_Num,Vessel_ID,License_ID,Dealer_License_ID,Round_Lbs_Price_Amt,Tribal_Tax_Amt,Species_Code,Gear_Code,Landing_Cnt,Port_Code,Fish_Ticket_Num,Ticket_Data_Source_Code,Catch_Desc_Code,Species_Code_Desc
24A ,,10/8/2018,2018,10,8,178,2,29,81814,,,128547,3.5,49.84,561,21,,140,JN764309,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,282,2,29,82034,,,128547,3.5,78.96,561,21,,140,JN764310,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,112,2,29,81721,,,128547,3.5,31.36,561,21,,140,JN764311,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,357,2,33,65229,,,128547,3.5,62.48,561,21,,140,JN764312,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,199,2,33,64582,,,128547,3.5,34.83,561,21,,140,JN764313,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,316,2,29,81982,,,128547,3.5,88.48,561,21,,140,JN764314,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,139,2,29,81821,,,128547,3.5,38.92,561,21,,140,JN764315,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,502,2,33,65229,,,128547,3.5,87.85,561,21,,140,JN764316,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,229,2,29,81430,,,128547,3.5,64.12,561,21,,140,JN764317,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,325,2,29,81815,,,128547,3.5,91,561,21,,140,JN764318,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,308,2,29,82180,,,128547,3.5,86.24,561,21,,140,JN764319,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,848,2,29,81288,,,128547,3.5,237.44,561,21,,140,JN764320,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,92,2,31,1299,,,128547,3.5,9.66,561,21,,140,JN764321,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,529,2,29,81078,,,128547,3.5,148.12,561,21,,140,JN764322,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,219,2,29,83217,,,128547,3.5,61.32,561,21,,140,JN764323,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,441,2,29,81982,,,128547,3.5,77.18,561,21,,140,JN764324,COMM,0,DUNGENESS CRAB
24A ,,10/9/2018,2018,10,9,143,2,29,81049,,,128547,3.5,40.04,561,21,,140,JN764336,COMM,0,DUNGENESS CRAB
24A ,,10/9/2018,2018,10,9,156,2,29,81524,,,128547,3.5,43.68,561,21,,140,JN764337,COMM,0,DUNGENESS CRAB
24B ,,10/9/2018,2018,10,9,508,2,31,1586,,,128547,3.5,142.24,561,21,,140,JN764338,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,218,2,29,81514,,,128547,3.5,61.04,561,21,,140,JN764325,COMM,0,DUNGENESS CRAB
24A ,,10/9/2018,2018,10,9,379,2,29,83234,,,128547,3.5,106.12,561,21,,140,JN764339,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,416,2,29,81128,,,128547,3.5,116.48,561,21,,140,JN764326,COMM,0,DUNGENESS CRAB
24A ,,10/9/2018,2018,10,9,379,2,29,82035,,,128547,3.5,106.12,561,21,,140,JN764340,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,519,2,31,,,,128547,3.5,54.5,561,21,,140,JN764327,COMM,0,DUNGENESS CRAB
24A ,,10/9/2018,2018,10,9,171,2,29,83026,,,128547,3.5,47.88,561,21,,140,JN764341,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,397,2,31,2166,,,128547,3.5,111.16,561,21,,140,JN764328,COMM,0,DUNGENESS CRAB
24A ,,10/9/2018,2018,10,9,304,2,29,81536,,,128547,3.5,85.12,561,21,,140,JN764342,COMM,0,DUNGENESS CRAB
24A ,,10/8/2018,2018,10,8,392,2,29,81743,,,128547,3.5,109.76,561,21,,140,JN764329,COMM,0,DUNGENESS CRAB
24A ,,10/9/2018,2018,10,9,239,2,29,81514,,,128547,3.5,66.92,561,21,,140,JN764343,COMM,0,DUNGENESS CRAB
24B ,,10/9/2018,2018,10,9,208,2,31,771,,,128547,3.5,21.84,561,21,,140,JN764344,COMM,0,DUNGENESS CRAB
24A ,,10/9/2018,2018,10,9,178,2,29,81430,,,128547,3.5,49.84,561,21,,140,JN764345,COMM,0,DUNGENESS CRAB
24B ,,10/9/2018,2018,10,9,278,2,31,2166,,,128547,3.5,29.19,561,21,,140,JN764347,COMM,0,DUNGENESS CRAB
24B ,,10/9/2018,2018,10,9,153,2,31,2202,,,128547,3.5,16.07,561,21,,140,JN764348,COMM,0,DUNGENESS CRAB
24B ,,10/9/2018,2018,10,9,327,2,31,381,,,128547,3.5,34.34,561,21,,140,JN764349,COMM,0,DUNGENESS CRAB
24B ,,10/9/2018,2018,10,9,377,2,31,,,,128547,3.25,39.58,561,21,,140,JN764350,COMM,0,DUNGENESS CRAB
24A ,,10/9/2018,2018,10,9,62,2,33,65174,,,128547,3.5,10.85,561,21,,140,JN764378,COMM,0,DUNGENESS CRAB
24B ,,10/9/2018,2018,10,9,339,2,31,1584,,,128547,3.5,35.6,561,21,,140,JN764379,COMM,0,DUNGENESS CRAB
24A ,,10/9/2018,2018,10,9,420,2,29,81814,,,128547,3.5,117.6,561,21,,140,JN764330,COMM,0,DUNGENESS CRAB
24B ,,10/9/2018,2018,10,9,83,2,31,2336,,,128547,3.5,8.72,561,21,,140,JN764331,COMM,0,DUNGENESS CRAB
24A ,,10/9/2018,2018,10,9,123,2,29,82034,,,128547,3.5,34.44,561,21,,140,JN764332,COMM,0,DUNGENESS CRAB
24A ,,10/9/2018,2018,10,9,261,2,29,82011,,,128547,3.5,73.08,561,21,,140,JN764333,COMM,0,DUNGENESS CRAB
24B ,,10/9/2018,2018,10,9,298,2,31,836,,,128547,3.5,31.29,561,21,,140,JN764334,COMM,0,DUNGENESS CRAB
24A ,,10/9/2018,2018,10,9,54,2,29,81721,,,128547,3.5,15.12,561,21,,140,JN764335,COMM,0,DUNGENESS CRAB
21B ,,10/7/2018,2018,10,7,450,2,31,,,,128685,3.6,48.6,561,21,,,JN758006,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,758,2,31,293,,,128605,3.5,79.59,561,21,,115,JN732500,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,651,2,31,1573,,,128605,3.5,68.36,561,21,,115,JN732501,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,1682,2,31,1584,,,128605,3.5,176.61,561,21,,115,JN732502,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,406,2,9,53392,,,128605,3.5,85.26,561,21,,115,JN732503,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,744,2,31,1303,,,128605,3.5,78.12,561,21,,115,JN732504,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,304,2,31,1573,,,128605,3.5,31.92,561,21,,115,JN732505,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,1399,2,31,1584,,,128605,3.5,146.9,561,21,,115,JN732506,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,751,2,31,1303,,,128605,3.5,78.86,561,21,,115,JN732507,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,307,2,9,53392,,,128605,3.5,64.47,561,21,,115,JN732508,COMM,0,DUNGENESS CRAB
23C ,,10/9/2018,2018,10,9,250,2,8,14535,,,128621,3.75,,561,21,,175,JK747121,COMM,0,DUNGENESS CRAB
23C ,,10/9/2018,2018,10,9,301,2,8,14546,,,128621,3.75,,561,21,,175,JK747122,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,308,2,28,58845,,,128769,3.5,0,561,21,,115,JN762851,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,828,2,9,54371,,,128769,3.5,173.88,561,21,,115,JN762852,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,828,2,9,54066,,,128769,3.5,173.88,561,21,,115,JN762853,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,226,2,9,53060,,,128769,3.5,47.46,561,21,,115,JN762854,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,133,2,9,52137,,,128769,3.5,27.93,561,21,,115,JN762855,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,230,2,9,52691,,,128769,3.5,48.3,561,21,,115,JN762856,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,119,2,28,58724,,,128769,3.5,0,561,21,,115,JN762857,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,395,2,9,53643,,,128769,3.5,82.95,561,21,,115,JN762858,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,241,2,9,52273,,,128769,3.5,50.61,561,21,,115,JN762859,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,217,2,9,53839,,,128769,3.5,45.57,561,21,,115,JN762860,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,203,2,9,53060,,,128769,3.5,42.63,561,21,,115,JN762861,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,103,2,9,52432,,,128769,3.5,21.63,561,21,,115,JN762862,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,184,2,9,52711,,,128769,3.5,38.64,561,21,,115,JN762863,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,202,2,9,53236,,,128769,3.5,42.42,561,21,,115,JN762864,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,133,2,9,53800,,,128769,3.5,27.93,561,21,,115,JN762865,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,332,2,9,54436,,,128769,3.5,69.72,561,21,,115,JN762866,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,222,2,9,52091,,,128769,3.5,46.62,561,21,,115,JN762867,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,230,2,9,52273,,,128769,3.5,48.3,561,21,,115,JN762868,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,149,2,9,53857,,,128769,3.5,31.29,561,21,,115,JN762869,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,247,2,9,53839,,,128769,3.5,51.87,561,21,,115,JN762870,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,203,2,9,53597,,,128769,3.5,42.63,561,21,,115,JN762871,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,169,2,28,58684,,,128769,3.5,0,561,21,,115,JN762872,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,243,2,9,53813,,,128769,3.5,51.03,561,21,,115,JN762873,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,474,2,9,52868,,,128769,3.5,99.54,561,21,,115,JN762874,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,244,2,9,52711,,,128769,3.5,51.24,561,21,,115,JN762875,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,448,2,28,58398,,,128769,3.5,0,561,21,,115,JN762876,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,387,2,28,58379,,,128769,3.5,0,561,21,,115,JN762877,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,90,2,9,52432,,,128769,3.5,18.9,561,21,,115,JN762878,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,92,2,9,54002,,,128769,3.5,19.32,561,21,,115,JN762879,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,462,2,28,58845,,,128769,3.5,0,561,21,,115,JN762880,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,84,2,14,48027,,,128769,3.5,5.88,561,21,,115,JN762881,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,164,2,9,54479,,,128769,3.5,34.44,561,21,,115,JN762882,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,188,2,9,52273,,,128769,3.5,39.48,561,21,,115,JN762883,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,163,2,9,54428,,,128769,3.5,34.23,561,21,,115,JN762884,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,194,2,9,53031,,,128769,3.5,40.74,561,21,,115,JN762885,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,417,2,9,53815,,,128769,3.5,87.57,561,21,,115,JN762886,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,152,2,9,52725,,,128769,3.5,31.92,561,21,,115,JN762887,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,221,2,9,52091,,,128769,3.5,46.41,561,21,,115,JN762888,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,34,2,14,48027,,,128769,3.5,2.38,561,21,,115,JN762889,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,250,2,9,54371,,,128769,3.5,52.5,561,21,,115,JN762890,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,250,2,9,54066,,,128769,3.5,52.5,561,21,,115,JN762891,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,472,2,9,52768,,,128769,3.5,99.12,561,21,,115,JN762892,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,56,2,14,48027,,,128769,3.5,3.92,561,21,,115,JN762893,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,434,2,9,52466,,,128769,3.5,91.14,561,21,,115,JN762894,COMM,0,DUNGENESS CRAB
20A ,,10/6/2018,2018,10,6,339,2,9,53296,,,128769,3.5,71.19,561,21,,115,JN762895,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,298,2,28,58467,,,128769,3.5,0,561,21,,115,JN762916,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,102,2,9,53597,,,128769,3.5,21.42,561,21,,115,JN762917,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,520,2,9,53839,,,128769,3.5,109.2,561,21,,115,JN762918,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,252,2,9,52432,,,128769,3.5,52.92,561,21,,115,JN762919,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,271,2,28,58724,,,128769,3.5,0,561,21,,115,JN762920,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,510,2,9,52868,,,128769,3.5,107.1,561,21,,115,JN762921,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,617,2,9,53060,,,128769,3.5,129.57,561,21,,115,JN762922,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,95,2,9,53857,,,128769,3.5,19.95,561,21,,115,JN762923,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,207,2,9,54479,,,128769,3.5,43.47,561,21,,115,JN762924,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,710,2,9,54436,,,128769,3.5,149.1,561,21,,115,JN762925,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,390,2,9,52768,,,128769,3.5,81.9,561,21,,115,JN762926,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,305,2,9,53813,,,128769,3.5,64.05,561,21,,115,JN762927,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,55,2,9,54428,,,128769,3.5,11.55,561,21,,115,JN762928,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,312,2,9,53982,,,128769,3.5,65.52,561,21,,115,JN762929,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,621,2,28,58845,,,128769,3.5,0,561,21,,115,JN762930,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,517,2,9,53236,,,128769,3.5,108.57,561,21,,115,JN762931,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,661,2,9,52091,,,128769,3.5,138.81,561,21,,115,JN762932,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,428,2,9,53815,,,128769,3.5,89.88,561,21,,115,JN762933,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,563,2,9,52466,,,128769,3.5,118.23,561,21,,115,JN762934,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,626,2,28,58398,,,128769,3.5,0,561,21,,115,JN762935,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,658,2,28,58379,,,128769,3.5,0,561,21,,115,JN762936,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,302,2,9,52711,,,128769,3.5,63.42,561,21,,115,JN762937,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,442,2,9,53031,,,128769,3.5,92.82,561,21,,115,JN762938,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,577,2,28,58684,,,128769,3.5,0,561,21,,115,JN762939,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,371,2,14,48039,,,128769,3.5,25.97,561,21,,115,JN762940,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,80,2,9,52725,,,128769,3.5,16.8,561,21,,115,JN762941,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,320,2,9,53296,,,128769,3.5,67.2,561,21,,115,JN762942,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,159,2,9,53296,,,128769,3.5,33.39,561,21,,115,JN762943,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,404,2,9,52011,,,128769,3.5,84.84,561,21,,115,JN762944,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,47,2,9,54428,,,128769,3.5,9.87,561,21,,115,JN762945,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,123,2,28,58724,,,128769,3.5,0,561,21,,115,JN762946,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,27,2,14,48106,,,128769,3.5,1.89,561,21,,115,JN762947,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,246,2,9,53060,,,128769,3.5,51.66,561,21,,115,JN762948,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,387,2,28,58398,,,128769,3.5,0,561,21,,115,JN762949,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,331,2,28,58379,,,128769,3.5,0,561,21,,115,JN762950,COMM,0,DUNGENESS CRAB
26A ,E,10/9/2018,2018,10,9,521,2,28,58646,,,128824,3.4,,561,21,,295,JN758385,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,171,2,31,836,,,128824,3.5,26,561,21,,295,JN758386,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,305,2,31,771,,,128824,3.5,65,561,21,,295,JN758387,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,358,2,31,1759,,,128824,3.5,68,561,21,,295,JN758388,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,223,2,31,1662,,,128824,3.5,41,561,21,,295,JN758389,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,281,2,31,1411,,,128824,3.5,68,561,21,,295,JN758390,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,513,2,31,2166,,,128824,3.5,92,561,21,,295,JN758392,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,532,2,31,381,,,128824,3.65,92,561,21,,295,JN758393,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,147,2,31,345,,,128824,3.5,27,561,21,,295,JN758394,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,108,2,31,1030,,,128824,3.5,15,561,21,,295,JN758395,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,344,2,31,1586,,,128824,3.5,56,561,21,,295,JN758396,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,159,2,31,1188,,,128824,3.5,32,561,21,,295,JN758397,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,205,2,31,553,,,128824,3.5,47,561,21,,295,JN758398,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,370,2,31,2202,,,128824,3.5,64,561,21,,295,JN758399,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,255,2,31,345,,,128824,3.5,42,561,21,,295,JN758400,COMM,0,DUNGENESS CRAB
26A ,E,10/9/2018,2018,10,9,43,2,28,58344,,,128824,4,,561,21,,295,JN758401,COMM,0,DUNGENESS CRAB
26A ,E,10/9/2018,2018,10,9,377,2,28,58322,,,128824,4,,561,21,,295,JN758402,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,328,2,28,58646,,,128824,3.65,,561,21,,295,JN758403,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,269,2,31,553,,,128824,3.5,47,561,21,,295,JN758405,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,117,2,28,58344,,,128824,3.5,,561,21,,295,JN758406,COMM,0,DUNGENESS CRAB
24B ,,10/5/2018,2018,10,5,184,2,28,58465,,,128824,3.65,,561,21,,295,JN758407,COMM,0,DUNGENESS CRAB
24B ,,10/6/2018,2018,10,6,120,2,31,836,,,128824,3.5,21,561,21,,295,JN758408,COMM,0,DUNGENESS CRAB
24B ,,10/7/2018,2018,10,7,420,2,31,1156,,,128824,3.5,47,561,21,,295,JN758409,COMM,0,DUNGENESS CRAB
24B ,,10/6/2018,2018,10,6,64,2,28,58501,,,128824,3.65,,561,21,,295,JN758410,COMM,0,DUNGENESS CRAB
24B ,,10/6/2018,2018,10,6,87,2,28,58344,,,128824,3.65,,561,21,,295,JN758411,COMM,0,DUNGENESS CRAB
24B ,,10/6/2018,2018,10,6,116,2,31,1776,,,128824,3.5,31,561,21,,295,JN758412,COMM,0,DUNGENESS CRAB
24B ,,10/7/2018,2018,10,7,291,2,28,58646,,,128824,3.65,,561,21,,295,JN758413,COMM,0,DUNGENESS CRAB
24B ,,10/7/2018,2018,10,7,278,2,31,1783,,,128824,3.5,42,561,21,,295,JN758414,COMM,0,DUNGENESS CRAB
24B ,,10/6/2018,2018,10,6,199,2,31,771,,,128824,3.5,43,561,21,,295,JN758415,COMM,0,DUNGENESS CRAB
24B ,,10/7/2018,2018,10,7,492,2,31,1411,,,128824,3.5,78,561,21,,295,JN758416,COMM,0,DUNGENESS CRAB
24B ,,10/6/2018,2018,10,6,121,2,31,1362,,,128824,3.5,32,561,21,,295,JN758417,COMM,0,DUNGENESS CRAB
24B ,,10/7/2018,2018,10,7,147,2,31,404,,,128824,3.5,37,561,21,,295,JN758419,COMM,0,DUNGENESS CRAB
24B ,,10/7/2018,2018,10,7,75,2,31,1030,,,128824,3.5,12,561,21,,295,JN758420,COMM,0,DUNGENESS CRAB
24B ,,10/7/2018,2018,10,7,450,2,31,1771,,,128824,3.5,75,561,21,,295,JN758421,COMM,0,DUNGENESS CRAB
24B ,,10/6/2018,2018,10,6,88,2,31,2170,,,128824,3.5,21,561,21,,295,JN758422,COMM,0,DUNGENESS CRAB
24B ,,10/7/2018,2018,10,7,338,2,31,2166,,,128824,3.5,72,561,21,,295,JN758423,COMM,0,DUNGENESS CRAB
24B ,,10/6/2018,2018,10,6,56,2,31,1776,,,128824,3.5,17,561,21,,295,JN758424,COMM,0,DUNGENESS CRAB
24B ,,10/6/2018,2018,10,6,304,2,31,2202,,,128824,3.5,68,561,21,,295,JN758425,COMM,0,DUNGENESS CRAB
24B ,,10/6/2018,2018,10,6,546,2,31,381,,,128824,3.6,97,561,21,,295,JN758426,COMM,0,DUNGENESS CRAB
24B ,,10/7/2018,2018,10,7,381,2,31,1759,,,128824,3.6,72,561,21,,295,JN758427,COMM,0,DUNGENESS CRAB
24B ,,10/6/2018,2018,10,6,64,2,28,58344,,,128824,3.6,,561,21,,295,JN758428,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,413,2,31,551,,,128824,3.25,74,561,21,,295,JN758429,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,161,2,31,836,,,128824,3.25,31,561,21,,295,JN758430,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,388,2,31,381,,,128824,3.35,68,561,21,,295,JN758431,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,52,2,31,2336,,,128824,3.25,18,561,21,,295,JN758432,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,410,2,31,771,,,128824,3.25,76,561,21,,295,JN758433,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,188,2,28,58344,,,128824,3.25,,561,21,,295,JN758434,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,537,2,31,1411,,,128824,3.35,82,561,21,,295,JN758435,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,286,2,31,1783,,,128824,3.35,27,561,21,,295,JN758436,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,117,2,28,58391,,,128824,3.25,,561,21,,295,JN758437,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,148,2,31,2864,,,128824,3.25,27,561,21,,295,JN758438,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,130,2,31,1362,,,128824,3.25,31,561,21,,295,JN758439,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,89,2,31,2170,,,128824,3.25,21,561,21,,295,JN758440,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,201,2,31,1586,,,128824,3.25,27,561,21,,295,JN758441,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,473,2,28,58787,,,128824,3.25,,561,21,,295,JN758442,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,143,2,31,381,,,128824,3.35,23,561,21,,295,JN758443,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,166,2,31,404,,,128824,3.25,31,561,21,,295,JN758444,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,379,2,28,58465,,,128824,3.35,,561,21,,295,JN758445,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,281,2,31,1586,,,128824,3.25,37,561,21,,295,JN758446,COMM,0,DUNGENESS CRAB
24B ,,10/8/2018,2018,10,8,286,2,28,58379,,,128824,3.25,,561,21,,295,JN758447,COMM,0,DUNGENESS CRAB
20A ,,10/8/2018,2018,10,8,1071,2,9,52439,,,4337,3.5,224.91,561,21,,110,JN757144,COMM,0,DUNGENESS CRAB
20A ,,10/5/2018,2018,10,5,206,2,9,52890,,,4484,3.5,43.26,561,21,,110,JN769387,COMM,0,DUNGENESS CRAB
